Permalink,title,description,visual_first_3_seconds,background_music_type_first_3_seconds,published_time_ist,seven_day_views,year,quarter,target,Primary_Category_1_grouped,Video_Type_1_1_final,Video_Type_2_final,voice_first_3_seconds_grouped,thumbnail_1_grouped,thumbnail_sentiment_1_grouped,Secondary_Category_1_new,Secondary_Category_2_new,time_distribution,date
https://www.facebook.com/1954072204870360/posts/2742275556050017/,authorities take charge against muslim women desecrating lord ganesh idols in bahrain shop,"बहरीन में हुआ भगवान गणेश का अपमान, मूर्ति पूजा के विरोध के नाम पर तोड़ी प्रतिमा",commoner (np),relevant,2020-08-17 14:35:00,384439,2020,3,high,rare,emotions,controversial,text only(to),commoner,neutral,rare,internet sensation,12 PM - 03 PM,2020-08-17
https://www.facebook.com/1954072204870360/posts/2681563305454576/,ex-windies player darren sammy alleges racism during ipl,"डैरेन सैमी ने 'कालू' कहे जाने पर सनराइजर्स हैदराबाद के खिलाड़ियों को दी चेतावनी, कहा मुझसे मांगी जाए माफी

daren sammy",famous personality (fp),low,2020-06-10 14:02:03,18848,2020,2,average,others,rare,rare,voice of famous personality(fpv),famous personality,neutral,person specific,rare,12 PM - 03 PM,2020-06-10
https://www.facebook.com/1954072204870360/posts/2718377471773159/,"ghaziabad journalist vikram joshi shot dead in front of daughter, 9 accused arrested by up police","भांजी से छेड़छाड़ की शिकायत करने पर पत्रकार की बदमाशों ने की हत्या, छेड़खानी को लेकर पुलिस से कई बार शिकायत कर चुका था परिवार",commoner (np),no music,2020-07-22 14:05:00,27717,2020,3,average,judiciary & crime,rare,rare,commoner voice(optv),commoner,neutral,rare,person specific,12 PM - 03 PM,2020-07-22
https://www.facebook.com/1954072204870360/posts/2712216165722623/,mumtaz kazi : asia's first female local train driver,"मुमताज काजी - जो हैं एशिया की पहली महिला ट्रेन चालक

#womanwednesday",famous personality (fp),no music,2020-07-15 21:05:00,330339,2020,3,high,lifestyle,profile,inspiring,voice of famous personality(fpv),famous personality,happy,person specific,rare,9 PM - 12 AM,2020-07-15
https://www.facebook.com/1954072204870360/posts/2677200542557519/,"world environment day : this 21 year old youngster has cleared around 1,000 tonnes waste in mumbai","वर्ल्ड एनवायरनमेंट डे पर देखिए मल्हार की कहानी जिसने मुंबई के बीच से साफ किया 1,000 टन समुद्री कचरा

#worldenvironmentday",other,low,2020-06-05 14:05:20,10824,2020,2,low,rare,rare,rare,text only(to),commoner,neutral,rare,person specific,12 PM - 03 PM,2020-06-05
https://www.facebook.com/1954072204870360/posts/2744429455834627/,"for generations, this muslim family from ayodhya is making 'khadaus' for sadhu's",जानिए सालों से इस मुस्लिम परिवार और हिंदू साधु-संतों के बीच क्या है खास रिश्ता?,commoner (np),relevant,2020-08-23 08:05:00,49363,2020,3,average,lifestyle,rare,rare,text only(to),object,neutral,person specific,no_secondary_category,6 AM - 9 AM,2020-08-23
https://www.facebook.com/1954072204870360/posts/2777409565869949/,guwahati's kamakhya temple to reopen on 24th september for the devotees. here are the rules you need to follow,"भक्तों के लिए खुला मां कामख्या का धाम, दर्शन के लिए जाने से पहले जान लीजिए ये नियम, तभी कर सकेंगे माता के दर्शन

(via newj dharohar)",other,relevant,2020-09-24 10:00:31,58757,2020,3,average,rare,informative,rare,text only(to),rare,neutral,rare,rare,9 AM - 12 PM,2020-09-24
https://www.facebook.com/1954072204870360/posts/2757552431188996/,sakshi malik: india's first olympic medalist women wrestler,"sakshi malik, india की 1st women wrestler जिन्होंने olympics में जीता था medal

sakshimalik kadian

(via newj garv)",famous personality (fp),low,2020-09-03 08:04:58,92451,2020,3,high,sports & games,inspiring,rare,voice of famous personality(fpv),famous personality,happy,rare,rare,6 AM - 9 AM,2020-09-03
https://www.facebook.com/1954072204870360/posts/2735538923390347/,proud moment for the nation as riffle women from assam riffles are now deployed at the loc for security of the country,"एलओसी पर पहली बार बंदूकों के साथ तैनात हुईं महिला सैनिक, क्या है वजह?

(via newj garv)",commoner (np),low,2020-08-10 13:15:48,109385,2020,3,high,forces,profile,inspiring,commoner voice(optv),commoner,neutral,rare,rare,12 PM - 03 PM,2020-08-10
https://www.facebook.com/1954072204870360/posts/2789123684698537/,20 years and counting-narendra modi's two decades in power,"आज के दिन 20 वर्श पहले शुरू हुआ था मोदी काल. देखिए राज्य और केंद्र के मुखिया के तौर पर काम करने वाले नरेंद्र दामोदर दास मोदी की जीवन यात्रा

#20thyearofnamo",famous personality (fp),relevant,2020-10-07 14:05:28,31704,2020,4,average,others,profile,rare,text only(to),famous personality,neutral,famous personality,person specific,12 PM - 03 PM,2020-10-07
https://www.facebook.com/1954072204870360/posts/2779704365640469/,"watch the history behind how china upsurped tibet, hong kong and taiwan?","चीन ने कैसे हड़पा था तिब्बत, हांगकांग और ताईवान, देखने के लिए क्लिक करें इस लिंक पर

https://www.youtube.com/watch?v=2yowpmf_n_u",commoner (np),no music,2020-09-26 20:12:47,8034,2020,3,low,global news,rare,rare,voice_over(vo),crowd,neutral,rare,rare,6 PM - 9 PM,2020-09-26
https://www.facebook.com/1954072204870360/posts/2736854406592132/,mumbai rains : woman stood on a waterlogged road to warn commuters of manhole,"बहता रहा खुद के घर का सामान, लेकिन कोई हादसा ना हो इसलिए मैनहोल के पास बारिश में 7 घंटे खड़ी रही ये महिला",commoner (np),low,2020-08-12 08:05:00,148578,2020,3,high,others,inspiring,rare,text only(to),object,neutral,rare,rare,6 AM - 9 AM,2020-08-12
https://www.facebook.com/1954072204870360/posts/2739617676315805/,"#foodiefriday : food tour to mumbai's 'pav bhaji ka king', sardar pav bhaji",#foodiefriday | सरदार पाव भाजी - जहां पाव भाजी का परफेक्ट स्वाद चखने के लिए आते हैं मुंबईकर,commoner (np),relevant,2020-08-14 20:05:54,35459,2020,3,average,rare,informative,rare,text only(to),object,neutral,rare,no_secondary_category,6 PM - 9 PM,2020-08-14
https://www.facebook.com/1954072204870360/posts/2791925774418328/,devdoot food bank: where anyone can eat a wholesome meal at a nominal cost of ₹5,देवदूत फूड बैंक - जहां सिर्फ 5 रुपए में कोई भी गरीब इंसान खा सकता है भरपेट खाना,commoner (np),loud,2020-10-11 10:05:02,154720,2020,4,high,others,inspiring,informative,text only(to),commoner,neutral,rare,rare,9 AM - 12 PM,2020-10-11
https://www.facebook.com/1954072204870360/posts/2797426640534908/,farooq abdullah convenes meeting with politicos of j&k,"गुपकार के गद्दार, देश तोड़ने मिल बैठे 6 यार",other,loud,2020-10-16 19:05:00,73156,2020,4,average,politics,general,rare,text only(to),famous personality,neutral,political,no_secondary_category,6 PM - 9 PM,2020-10-16
